CBO;Cargo;Jornada;Piso;Média;Maior;Salário/Hora
721315;Amolador de cilindros;44;1238,35;1744,15;2635,81;7,99
721310;Amolador de cutelaria;44;973,17;1370,66;2071,38;6,24
721310;Amolador de facas;44;973,17;1370,66;2071,38;6,24
721315;Amolador de ferramentas;44;1238,35;1744,15;2635,81;7,99
721305;Amolador de guarnição - na fabricação têxtil;44;1018,22;1434,11;2167,27;6,52
721320;Amolador de serras;43;1217,82;1715,25;2592,13;8,02
721315;Amolador de talhadeira;44;1238,35;1744,15;2635,81;7,99
721310;Amolador de tesouras ( inclusive ambulante);44;973,17;1370,66;2071,38;6,24
711105;Amostrador de minérios;43;954;1230,01;1858,83;5,66
211205;Amostrista;42;4222,87;5947,71;8988,36;28,56
711130;Amostrista de minérios;42;1222,57;1721,93;2602,24;8,28
752115;Ampoleiro;44;1503,04;2116,96;3199,21;9,62
823245;Ampoleiro (jarras e garrafas térmicas);44;954;1315,87;1988,59;5,99
313315;Analisador de tráfego telefônico;44;1309,92;1844,96;2788,16;8,48
251550;Analista (psicanálise);35;1531,61;2157,20;3260,03;12,22
252105;Analista administrativo;43;2989,61;4210,72;6363,37;19,81
251210;Analista agroindustrial (economista);44;2837,06;3995,86;6038,66;18,21
352205;Analista ambiental;43;1955,87;2754,75;4163,05;12,86
252210;Analista contábil;43;2887,87;4067,43;6146,82;18,95
251210;Analista de agronegócios (economista);44;2837,06;3995,86;6038,66;18,21
212315;Analista de aplicativo básico (software);42;3160,61;4451,57;6727,34;21,1
301110;Analista de areias em fundição;43;1322,32;1862,42;2814,54;8,58
252210;Analista de balanço;43;2887,87;4067,43;6146,82;18,95
251220;Analista de cadeias produtivas (economista);43;3359,33;4731,46;7150,32;22,05
252510;Analista de câmbio;41;2266,37;3192,07;4823,95;15,39
421310;Analista de cobrança;38;954;1144,63;1729,80;6,01
252515;Analista de cobrança (instituições financeiras);42;1824,71;2570,02;3883,89;12,17
212410;Analista de comunicação (teleprocessamento);42;2512,79;3539,14;5348,46;16,85
252210;Analista de contabilidade;43;2887,87;4067,43;6146,82;18,95
252210;Analista de contas;43;2887,87;4067,43;6146,82;18,95
252210;Analista de contas a pagar;43;2887,87;4067,43;6146,82;18,95
391210;Analista de controle de qualidade;43;1958,55;2758,52;4168,76;12,76
251225;Analista de controle e gestão (economista);43;2568,70;3617,89;5467,46;16,7
251215;Analista de controle orçamentário (economista);43;3033,98;4273,21;6457,80;20,02
251215;Analista de crédito (economista);43;3033,98;4273,21;6457,80;20,02
252525;Analista de crédito (instituições financeiras);42;1719,42;2421,72;3659,77;11,45
252530;Analista de crédito rural;44;1905,30;2683,53;4055,42;12,3
252210;Analista de custos;43;2887,87;4067,43;6146,82;18,95
212405;Analista de desenvolvimento de sistemas;41;3609,23;5083,42;7682,22;24,51
251235;Analista de desenvolvimento regional (economista);43;5204,42;7330,17;11077,57;34,09
261210;Analista de documentação;42;2531,46;3565,44;5388,20;16,96
251230;Analista de ecodesenvolvimento (economista);43;3226,94;4544,99;6868,52;21,2
251205;Analista de economia internacional;42;3973,44;5596,39;8457,43;26,74
311520;Analista de estação de tratamento de efluentes;42;1484,48;2090,82;3159,70;9,85
142335;Analista de estudos de mercado;43;2575,93;3628,07;5482,85;16,98
251205;Analista de estudos econômicos;42;3973,44;5596,39;8457,43;26,74
354305;Analista de exportação e importação;43;2455,33;3458,21;5226,16;16,02
251225;Analista de finanças públicas (economista);43;2568,70;3617,89;5467,46;16,7
413105;Analista de folha de pagamento;43;1749,91;2464,67;3724,68;11,39
251215;Analista de fundos de investimento;43;3033,98;4273,21;6457,80;20,02
261215;Analista de informações (pesquisador de informações de rede);43;2332,58;3285,33;4964,89;15,33
142335;Analista de informações de mercado;43;2575,93;3628,07;5482,85;16,98
142335;Analista de inteligência de mercado;43;2575,93;3628,07;5482,85;16,98
391210;Analista de laboratório de controle de qualidade;43;1958,55;2758,52;4168,76;12,76
311105;Analista de laboratório químico;42;1679,91;2366,06;3575,67;11,2
301115;Analista de laboratório químico (petróleo);43;1351,06;1902,91;2875,73;8,79
252535;Analista de leasing;43;1712,33;2411,73;3644,67;11,29
391115;Analista de logística (técnico de nível médio);43;1035,36;1458,26;2203,76;6,74
342125;Analista de logística de transporte;44;1547,06;2178,96;3292,92;10,01
142335;Analista de marketing;43;2575,93;3628,07;5482,85;16,98
251230;Analista de meio ambiente (economista);43;3226,94;4544,99;6868,52;21,2
142335;Analista de mercado;43;2575,93;3628,07;5482,85;16,98
251210;Analista de mercado agrícola (economista);44;2837,06;3995,86;6038,66;18,21
251205;Analista de mercado de trabalho (economista);42;3973,44;5596,39;8457,43;26,74
251205;Analista de mercado e produtos (economista);42;3973,44;5596,39;8457,43;26,74
251220;Analista de mercado industrial (economista);43;3359,33;4731,46;7150,32;22,05
251205;Analista de mercado internacional;42;3973,44;5596,39;8457,43;26,74
251205;Analista de mercadologia (economista);42;3973,44;5596,39;8457,43;26,74
221105;Analista de micróbios;41;2275,62;3205,10;4843,64;15,77
142330;Analista de negócios;42;3230,39;4549,85;6875,87;21,63
252405;Analista de ocupações;43;2250,70;3170,00;4790,60;14,73
142335;Analista de pesquisa de mercado;43;2575,93;3628,07;5482,85;16,98
211110;Analista de pesquisa operacional;42;3454,38;4865,33;7352,63;22,92
252545;Analista de planejamento financeiro;43;2593,18;3652,36;5519,56;17,18
251225;Analista de políticas públicas (economista);43;2568,70;3617,89;5467,46;16,7
251210;Analista de produto agropecuário (economista);44;2837,06;3995,86;6038,66;18,21
251220;Analista de produto industrial (economista);43;3359,33;4731,46;7150,32;22,05
252540;Analista de produtos bancários;40;3597,13;5066,38;7656,47;25,1
311105;Analista de produtos químicos;42;1679,91;2366,06;3575,67;11,2
251220;Analista de projetos industriais (economista);43;3359,33;4731,46;7150,32;22,05
214270;Analista de projetos viários;42;3412,34;4806,11;7263,14;22,77
252405;Analista de recursos humanos;43;2250,70;3170,00;4790,60;14,73
251230;Analista de recursos naturais (economista);43;3226,94;4544,99;6868,52;21,2
212410;Analista de rede;42;2512,79;3539,14;5348,46;16,85
212410;Analista de redes e de comunicação de dados;42;2512,79;3539,14;5348,46;16,85
351705;Analista de seguros (técnico);41;2437,72;3433,41;5188,67;16,63
351710;Analista de sinistros;42;1791,93;2523,84;3814,11;11,94
212405;Analista de sistemas (informática);41;3609,23;5083,42;7682,22;24,51
212415;Analista de sistemas de automação;42;2766,65;3896,69;5888,79;18,53
212405;Analista de sistemas para internet;41;3609,23;5083,42;7682,22;24,51
212405;Analista de sistemas web (webmaster);41;3609,23;5083,42;7682,22;24,51
251215;Analista de subscrição de títulos;43;3033,98;4273,21;6457,80;20,02
242910;Analista de suporte à inteligência ( grupo apoio);41;3626,64;5107,95;7719,28;24,63
212420;Analista de suporte computacional;42;2087,91;2940,72;4444,10;14,11
212420;Analista de suporte de banco de dados;42;2087,91;2940,72;4444,10;14,11
212420;Analista de suporte de sistema;42;2087,91;2940,72;4444,10;14,11
212420;Analista de suporte técnico;42;2087,91;2940,72;4444,10;14,11
212410;Analista de telecomunicação;42;2512,79;3539,14;5348,46;16,85
214270;Analista de tráfego;42;3412,34;4806,11;7263,14;22,77
342110;Analista de transporte multimodal;43;1276,01;1797,20;2715,98;8,32
214270;Analista de transportes e trânsito;42;3412,34;4806,11;7263,14;22,77
311105;Analista de tratamento de água;42;1679,91;2366,06;3575,67;11,2
122520;Analista de turismo (turismólogo);43;1493,86;2104,02;3179,66;9,85
251205;Analista econômico;42;3973,44;5596,39;8457,43;26,74
251215;Analista econômico-financeiro;43;3033,98;4273,21;6457,80;20,02
212320;Analista em segurança da informação;41;4421,91;6228,04;9412,01;30,13
251215;Analista financeiro (economista);43;3033,98;4273,21;6457,80;20,02
252545;Analista financeiro (instituições financeiras);43;2593,18;3652,36;5519,56;17,18
251225;Analista fiscal (economista);43;2568,70;3617,89;5467,46;16,7
311105;Analista químico;42;1679,91;2366,06;3575,67;11,2
301115;Analista químico (petróleo);43;1351,06;1902,91;2875,73;8,79
351705;Analista técnico de seguros;41;2437,72;3433,41;5188,67;16,63
351710;Analista técnico de sinistros;42;1791,93;2523,84;3814,11;11,94
242910;Analista técnico em inteligência (grupo informações);41;3626,64;5107,95;7719,28;24,63
251225;Analista tributário (economista);43;2568,70;3617,89;5467,46;16,7
352205;Analistas de projetos ambientais;43;1955,87;2754,75;4163,05;12,86
263105;Ancião;42;1851,01;2607,06;3939,87;12,49
261705;Âncora de rádio e televisão;37;1277,56;1799,38;2719,27;9,62
225285;Andrologista;27;4820,78;6789,83;10261,00;50,61
225151;Anestesiologista;26;4230,41;5958,32;9004,39;44,97
225151;Anestesista;26;4230,41;5958,32;9004,39;44,97
376325;Animador de circo;44;1775,00;2500,00;3778,08;11,36
376305;Animador de eventos;43;1126,40;1586,48;2397,54;7,42
376310;Animador de festas populares;44;1121,74;1579,92;2387,62;7,18
376315;Animador de rádio;36;1292,07;1819,81;2750,16;10,03
376320;Animador de televisão;37;3619,58;5098,00;7704,25;27,64
723235;Anodizador e anodizador de metais;44;1091,47;1537,28;2323,19;7
377225;Anotador (futebol de salão);44;954;1020,00;1541,45;4,64
377230;Anotador (judô);41;4383,01;6173,25;9329,20;30,49
519940;Anotador de consumo de energia elétrica;44;954;1324,30;2001,33;6,08
414205;Anotador de mão-de-obra;44;1115,16;1570,65;2373,62;7,16
414205;Anotador de pessoal;44;1115,16;1570,65;2373,62;7,16
414210;Anotador de processo de produção;44;1151,70;1622,11;2451,38;7,43
414210;Anotador de produção;44;1151,70;1622,11;2451,38;7,43
954210;Antenista;42;1326,03;1867,65;2822,44;8,85
141405;Antiquário (comércio atacadista);44;954;1334,94;2017,41;6,09
141410;Antiquário comércio varejista;44;1070,09;1507,16;2277,67;6,9
251105;Antropólogo;43;3607,05;5080,36;7677,59;23,51
622020;Apanhador - na cultura;44;954;1183,46;1788,48;5,39
622205;Apanhador de algodão;44;954;1303,90;1970,49;5,93
632310;Apanhador de babaçu;44;1313,32;1849,75;2795,40;8,41
632315;Apanhador de bacaba;44;954;983;1485,54;4,47
622610;Apanhador de café;44;954;1080,77;1633,30;4,91
632325;Aparador - na extração da carnaúba;44;954;1064,93;1609,35;4,84
632335;Aparador de óleo de copaíba;44;954;1241,14;1875,65;5,64
712220;Aparelhador de pedra (mármore);44;1044,12;1470,60;2222,41;6,73
711115;Aparelhador de pedra (mina);44;954;1307,71;1976,25;5,95
623115;Apartador de gado;44;954;1211,16;1830,34;5,52
613405;Apicultor;44;954;1130,45;1708,37;5,15
613405;Apicultor - empregador;44;954;1130,45;1708,37;5,15
623410;Apicultor - exclusive conta própria e empregador;44;954;1170,16;1768,38;5,32
712205;Aplainador de mármore;44;1045,01;1471,84;2224,29;6,74
622020;Aplicador agrícola;44;954;1183,46;1788,48;5,39
715705;Aplicador de asfalto impermeabilizante (coberturas);44;1157,85;1630,77;2464,47;7,43
752405;Aplicador de decalque em cerâmica;44;957,24;1348,22;2037,47;6,13
752405;Aplicador de impressos em cerâmica;44;957,24;1348,22;2037,47;6,13
519910;Aplicador de inseticida;44;954;1335,80;2018,70;6,09
715705;Aplicador de isolante (coberturas);44;1157,85;1630,77;2464,47;7,43
715715;Aplicador de isolante térmico;44;1146,95;1615,42;2441,27;7,35
715720;Aplicador de material isolante em caldeiras e tubulações;44;1348,40;1899,15;2870,05;8,64
716520;Aplicador de resinas em pisos;44;1037,77;1461,65;2208,89;6,71
766205;Aplicador de serigrafia;44;961,37;1354,05;2046,28;6,17
766205;Aplicador de silkscreen;44;961,37;1354,05;2046,28;6,17
716520;Aplicador de sinteco e bona;44;1037,77;1461,65;2208,89;6,71
752205;Aplicador serigráfico em vidros;44;955,15;1345,28;2033,03;6,12
764210;Apontador de bicos (calçados);44;968,26;1363,74;2060,93;6,2
414210;Apontador de campo;44;1151,70;1622,11;2451,38;7,43
411030;Apontador de cartões de ponto;44;1070,44;1507,67;2278,43;6,93
414205;Apontador de mão-de-obra;44;1115,16;1570,65;2373,62;7,16
414205;Apontador de obras;44;1115,16;1570,65;2373,62;7,16
414205;Apontador de pessoal;44;1115,16;1570,65;2373,62;7,16
414210;Apontador de produção;44;1151,70;1622,11;2451,38;7,43
391110;Apontador de tempo (produção);44;1220,95;1719,65;2598,79;7,83
414210;Apontador industrial;44;1151,70;1622,11;2451,38;7,43
263105;Apóstolo;42;1851,01;2607,06;3939,87;12,49
848315;Aprendiz de macarroneiro;43;954;1269,13;1917,95;5,84
911305;Aprendiz de mecânica de manutenção;44;1421,17;2001,65;3024,96;9,16
725010;Aprendiz de mecânico ajustador;44;1239,66;1745,99;2638,60;7,98
376325;Apresentador animador de circo;44;1775,00;2500,00;3778,08;11,36
376305;Apresentador animador de eventos;43;1126,40;1586,48;2397,54;7,42
376310;Apresentador animador de festas populares;44;1121,74;1579,92;2387,62;7,18
376315;Apresentador animador de programas de rádio;36;1292,07;1819,81;2750,16;10,03
376320;Apresentador animador de programas de televisão;37;3619,58;5098,00;7704,25;27,64
376325;Apresentador de circo;44;1775,00;2500,00;3778,08;11,36
376305;Apresentador de convenções;43;1126,40;1586,48;2397,54;7,42
376305;Apresentador de espetáculos;43;1126,40;1586,48;2397,54;7,42
376305;Apresentador de eventos;43;1126,40;1586,48;2397,54;7,42
376310;Apresentador de festas populares;44;1121,74;1579,92;2387,62;7,18
376320;Apresentador de programas de televisão;37;3619,58;5098,00;7704,25;27,64
261705;Apresentador de rádio e televisão;37;1277,56;1799,38;2719,27;9,62
376320;Apresentador de telejornal;37;3619,58;5098,00;7704,25;27,64
414205;Apropriador de mão-de-obra;44;1115,16;1570,65;2373,62;7,16
262405;Aquarelista;42;1460,97;2057,70;3109,66;9,69
641015;Arador;44;1059,81;1492,69;2255,80;6,8
722415;Aramador - na fabricação de arame;44;1179,49;1661,26;2510,54;7,57
621005;Arameiro (colocador de arames);44;954;1181,50;1785,52;5,38
376230;Aramista (equilibrista);44;954;954;1441,71;4,34
377220;Árbitro assistente (futebol);42;3173,35;4469,50;6754,44;21,45
377220;Árbitro central (futebol);42;3173,35;4469,50;6754,44;21,45
377230;Árbitro central (judô);41;4383,01;6173,25;9329,20;30,49
377210;Árbitro de atletismo;44;1014,59;1429,00;2159,55;6,5
377215;Árbitro de basquete;20;2850,65;4015,00;6067,59;40,15
377215;Árbitro de basquetebol;20;2850,65;4015,00;6067,59;40,15
377220;Árbitro de futebol;42;3173,35;4469,50;6754,44;21,45
377225;Árbitro de futebol de salão;44;954;1020,00;1541,45;4,64
377225;Árbitro de futsal;44;954;1020,00;1541,45;4,64
377230;Árbitro de judô;41;4383,01;6173,25;9329,20;30,49
251205;Árbitro econômico;42;3973,44;5596,39;8457,43;26,74
377210;Árbitro geral de campo;44;1014,59;1429,00;2159,55;6,5
377210;Árbitro geral de pista;44;1014,59;1429,00;2159,55;6,5
377210;Árbitro geral de provas fora do estádio;44;1014,59;1429,00;2159,55;6,5
377230;Árbitro lateral (judô);41;4383,01;6173,25;9329,20;30,49
377215;Árbitro reserva (basquete);20;2850,65;4015,00;6067,59;40,15
377220;Árbitro reserva (futebol);42;3173,35;4469,50;6754,44;21,45
141405;Arborário;44;954;1334,94;2017,41;6,09
263105;Arcebispo;42;1851,01;2607,06;3939,87;12,49
263105;Arcipreste;42;1851,01;2607,06;3939,87;12,49
261505;Argumentista-roteirista de história em quadrinhos;34;5814,56;8189,52;12376,24;47,94
764210;Armador de calçados;44;968,26;1363,74;2060,93;6,2
715305;Armador de estrutura de concreto;44;1172,19;1650,97;2494,99;7,51
715315;Armador de estrutura de concreto armado;44;1164,03;1639,48;2477,63;7,46
715315;Armador de ferragens na construção civil;44;1164,03;1639,48;2477,63;7,46
715315;Armador de ferros;44;1164,03;1639,48;2477,63;7,46
724105;Armador de manilhas;44;1051,07;1480,39;2237,20;6,73
776420;Armador de móveis de vime;44;954;1273,83;1925,05;5,81
715530;Armador de telhados;44;1110,24;1563,72;2363,14;7,11
141405;Armarinheiro (comércio atacadista);44;954;1334,94;2017,41;6,09
141410;Armarinheiro (comércio varejista);44;1070,09;1507,16;2277,67;6,9
141405;Armazenário (comércio atacadista);44;954;1334,94;2017,41;6,09
141410;Armazenário (comércio varejista);44;1070,09;1507,16;2277,67;6,9
141405;Armeiro (comércio atacadista);44;954;1334,94;2017,41;6,09
141410;Armeiro (comércio varejista);44;1070,09;1507,16;2277,67;6,9
325010;Aromista;44;3674,57;5175,45;7821,30;23,55
724440;Arqueador;44;1089,74;1534,85;2319,51;6,99
724440;Arqueador de molas;44;1089,74;1534,85;2319,51;6,99
724440;Arqueador e temperador de molas;44;1089,74;1534,85;2319,51;6,99
251110;Arqueólogo;43;2278,55;3209,22;4849,87;14,87
214120;Arquiteto da paisagem;43;2646,20;3727,04;5632,42;17,39
214105;Arquiteto de edificações;42;4076,66;5741,78;8677,14;27,32
214110;Arquiteto de interiores;42;3010,88;4240,67;6408,63;20,23
214115;Arquiteto de patrimônio;43;3161,40;4452,68;6729,02;20,52
214115;Arquiteto de restauro;43;3161,40;4452,68;6729,02;20,52
214120;Arquiteto paisagista;43;2646,20;3727,04;5632,42;17,39
214115;Arquiteto restaurador;43;3161,40;4452,68;6729,02;20,52
214125;Arquiteto urbanista;41;4112,53;5792,30;8753,50;28,37
415105;Arquivador;43;1044,48;1471,10;2223,17;6,88
261305;Arquivista;43;1128,23;1589,05;2401,42;7,38
415105;Arquivista de documentos;43;1044,48;1471,10;2223,17;6,88
261105;Arquivista pesquisador (jornalismo);42;1213,90;1709,71;2583,77;8,21
623015;Arraçoador (pecuária polivalente);44;953,5;1342,96;2029,52;6,11
631305;Arraçoador de camarões;44;954;1002,90;1515,61;4,59
631325;Arraçoador de peixe;44;954;1278,72;1932,43;5,85
622020;Arrancador - na cultura;44;954;1183,46;1788,48;5,39
632125;Arrastador de árvores;44;954;1107,52;1673,72;5,04
782810;Arreador;44;957,23;1348,21;2037,46;6,13
848520;Arreador em matadouro;44;954;1248,17;1886,26;5,69
623110;Arrebanhador;44;954;1272,61;1923,21;5,79
768325;Arreeiro de couro - na fabricação;44;954;1176,78;1778,39;5,35
768325;Arreeiro na fabricação;44;954;1176,78;1778,39;5,35
763305;Arrematadeira;44;954;1133,82;1713,46;5,16
354205;Arrematador;43;2327,00;3277,46;4952,99;15,07
812105;Arrematador de fogos;43;954;1215,02;1836,18;5,63
613005;Arrendatário (pecuária);44;954;1278,80;1932,55;5,82
621005;Arrendatário - na agropecuária;44;954;1181,50;1785,52;5,38
611005;Arrendatário na agropecuária;44;954;1135,15;1715,48;5,17
612005;Arrendatário polivalente;44;954;1305,38;1972,72;5,94
